,,,,,,,,,,,,,,,,,,,LISTING PARTITIONS HMAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TITRE,AUTEUR,ARRANGEUR,Ref. Classement,Conducteur,Piccolo,Ptte flûte réb,Flûte 1,Flûte 2 ,Hautbois 1 ,Hautbois 2,Basson 1,Basson 2,Petite Clarinette Mib,Clarinette Alto,Clarinette Solo,Clarinette 1 Sib,Clarinette 2 Sib,Clarinette 3 Sib,Clarinette Basse,Sax. Soprano,Sax Alto 1,Sax Alto 2 ,Sax Alto 3 ,Sax Ténor 1 ,Sax Ténor 2,Sax Baryton,Sax Basse,Bugle 1,Bugle 2,Cornet 1,Cornet 2,Cornet 3,Trompette 1,Trompette 2,Trompette 3,Cor fa 1 + Mib,Cor fa 2 + Mib,Cor fa 3 + Mib,Cor fa 4 + Mib,Trombone Ut 1,Trombone Ut 2,Trombone Ut 3,Trombone Ut 4,Trombone Sib 1 clé fa,Trombone Sib2 Clé fa,Trombone Sib3 clé fa,Trombone Sib 4 clé fa,Trombone sib 1 clé sol,TromboneSib2 clé de sol,Trombone Sib 3 clé de sol,Tuba Ut clé de fa,Tuba sib clé de fa,Baryton sib clé de sol,Euphonium Ut clé de fa,Euph 1 Sib clé de fa + sol,Euphonium 2 Sib clé de fa,Basse Sib clé de fa,Basse Sib clé de sol,Contrebasse Sib clé de fa,Contrebasse Sib clé de sol,Contrebasse Mib clé de fa,Contrebasse Mib clé de sol,Contrebasse Ut clé de Fa,Batterie,Percussion 1,Percussion 2,Timbales,Divers,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princesse Czardas,E. Kalman,G.Corroyer,B052,2,0,1,0,0,1,0,0,,2,,0,5,7,0,0,0,2,0,0,1,0,1,,5,0,4,3,0,6,0,0,0+2+3,0,0,0,3,3,3,,0,0,0,,0,0,0,0,,0,0,5,0,2,0,2,0,1,0,0,0,4,3,4,,
Les Cruelles cartouches de l'Amour,C. Sarrel,Désiré Dondeyne,B053,1,2,2,2,2,2,2,2+2,,2,2,0,11,7,0,2,1,8,0,0,3,0,2,,0,0,0,0,0,7,2,2,2,2,2,0,2,2,2,,0,0,0,,2,2,2,0,,0,2,0,0,4,4,2,2,2,2,0,1,2,0,0,,
Porgy and Bess Selection,G. Gershwin,Russell Bennett,B054,1,1,0,1,2,1,1,2,,1,,0,0,1,2,3,0,2,2,0,4,0,1,,0,0,1+1,2,1,1,1,0,1+1,1+1,0,0,1,1,1,,0,0,0,,0,0,0,0,,1,2,0,0,3,0,0,0,0,0,7,0,2,0,1,1sax.basse + 2cl. Alto +,
Un Américain à paris,G.Gershwin,Jonh Krance,B055,1+3,2,0,9,5,2,1,1+1,,1,,0,6,4,2,2,0,3,3,0,3,0,1,,0,0,3,2,2,5,0,0,2+3,2+1,2+1,2+1,2,2,2,,0,0,0,,0,0,0,6,,3,1,0,0,5,0,0,0,0,0,2,0,7,0,0,,
The Peanut Vendor,S.Scheffer,,B056,0,0,0,3,0,2,0,0,,0,,2,8,6,3,0,0,3,0,0,4,0,2,,2,2,3,3,0,3,4,0,0,0,0,0,0,0,0,,3,1,0,,0,0,0,0,,2+2+2,2,0,0,0,0,3,0,0,0,0,0,2,2,0,2 cors sol 1/2,
Fete Polonaise,E Chabrier,,B057,1,0,1,3,1,1,1,1+1,,1,,4,10,9,0,1,0,7,0,0,5,0,1,,1,1,3,2,0,0,0,0,0+3,0+3,0+1,0+1,0,0,0,,2,0,1,,0,0,0,0,,2,0,0,0,4,0,1,0,1,0,3,1,0,0,1,2trp ut + 1sax. Basse,
Pomp and Circumstance,E. Elgar,,B058,1,,,,6,1,,,,1,,1,3,3,4,1,2,2,0,,3,,2,,,,2,5,,2,,,0+4,,0+3,,4,3,1,,0,0,0,,0,0,0,0,,2,1,0,0,6,0,0,0,0,0,2,0,2,0,0,1 sax basse,
Gold and Silber Wals,Franz Lehar,Piet Stalmeier,B059,1,1,,3,,2,,,,1,,5,10,15,3,,,9,,,9,,1,,2,1,8,2,,1,2,,1+1,1+1,,,1,1,1,,0,0,0,,0,0,0,0,,2+2,0,0,0,3+5,0,0,0,2,0,1,0,1,1,0,1tuba sib clé sol,
Sinfonia ,Bach,Hautvast,B060,1,,,4,2,2,,,,0,,,12,7,4,1,,6,,,2,,1,,,,,,,4,6,,0+2,1,,,0,0,0,,1,1,1,,1,1,1,3,,6,4,0,0,0,0,5,0,2,0,1+1,0,3,0,0,1cor 4 +cla alto Mib,
L'Enlèvemenet au Sérail,W.A.Mozart,F. Andrieu,B061,1,,1,6,,1,,,,,,,7,10,,,,8,,,6,,2,,,,5,5,,11,,,0+2,,,,3,2,2,,0,0,0,,0,0,0,0,,3,0,0,0,5,0,4,0,0,0,0,0,1+1,1,4,,
Les Fêtes de Terpsichore,F. de Boisvallée,D. Dondeyne,B062,1,2,2,,3,3,,2,,,,,12,5,,2,1,8,,,2,,4,,,,5,,,4,,,2,,0+1,,2,0,0,,0,0,0,,2,0,0,2,,0,0,0,0,4,2,0,4,4,0,0,0,0,0,0,1 cl alto mib,
"Aimons, Buvons, Chanton !",J. Strauss,H. Fernand,B063,1,1,,4,,2,,1,,1,,,5+2,4,,,,4,,,2,,1,,4,4,9,7,,,,,0+1+2,0+0+1,,,1,1,1,,0,0,0,,0,0,0,0,,2,0,0,1+3,0,0,1,0,1,0,0,1+2,0,0,1,,
Espagna Rapsodie,E. Chabrier,R. Clerisse,B064,1,,2,3,2,2,1,,,2,,2,7+8,9,,2,5,5,,,4,,2,,2,2,6,3,,3,,,1+1,1+2,,,2,2,2,,0,0,0,,0,0,0,2,,2+2,2,0,0,4+3,0,0,0,1,0,0,0,1,1,1,,
Space Medley,A. Courage/J.Williams,J. Tategenhorst,B065,1,,,7,,2,,2,,1,,,10,6,6,2,,2,3,,4,,1,,,,,,,6,2,2,2,,2,,0,0,0,,2,2,2,,0,0,0,6,,2,2,0,0,5,0,0,0,0,0,0,1,4,1,0,1basse elec,
Thundering Drums,A. Elms,,B066,1,,,6,,3,,4+2,,2,,,10,4,4,,,9,,,7,,,,,,10,5,6,,,,2,2+3,,,2,2,5,,0,0,0,,0,0,0,0,,0,1,0,0,4,0,0,0,0,0,2+1,0,3,2,0,,
L'auberge du cheval blanc,R. BENATZKY,O. Filsfils,B067,1,,2,4,,,,,,4,,1,6,8,1,,2,3,,,4,,2,,,,,,,6,3,,0+2,0+3,,,2,3,3,,0,0,0,,0,0,0,0,,2,0,0,0,2+6,1,0,0,2,0,0,0,2,2,1,,
Blue Tango,Leroy Anderson,,B068,1,1,,8,,2,,2,,1,,,8,3,4,2,,2,2,,2,,1,,,,3,3,3,4,,,1,1,1,1,2,2,2,,0,0,0,,0,0,0,0,,1+1,0,0,0,3,0,0,0,0,0,5,0,4,0,0,2 cl alto mib + 1 contrebasse à cordes,
Marche Hongroise de la Damnation de Faust,Berlioz,Pierre dupont,B069,2,,1,10,,2,,2,,3,,1,5+5,5,,1,,4,,,5,,2,,2,1,8,,,4,,,2+1,2+1,,,3,0,1,,0,0,0,,0,0,0,0,,2,0,0,0,4+4,0,2,0,0,0,2,0,1,1,1,,
Symphonie n°5 (du nouvaeu monde),Dvorak,,B070,1,3,,2,2,1,1,1,,1,,,11,6,,2,,7,,,4,1,1,,2,3,4,,,2,2,,4+1,4+1,,,0,0,0,,2,2,2,,0,0,0,0,,1,0,0,0,4,0,4,0,1,0,3,0,0,0,2,2saxo basse,
Le Chanteur de Mexiso,Francis Lopez,E.A Borda,B071,1,1,,9,,2,,,,1,,,10,4,,,1,4,,,2,,1,,2,1,6,3,,,,,1+1,1+1,,,2,2,2,,0,0,0,,0,0,0,0,,1+1,0,0,0,7,0,0,0,1,0,0,1,1,0,0,,
Herb Albert Selection n°1,Wechter-Pisano-Coleman,Willy Hautrast,B072,1,,1,4,,2,,2,,1,,,15,3,6,1,,6,,,2,,1,,,,8,6,3,,,,2+1,1,,,2,1,0,,0,1,1,,1,1,1,3+4,,4,4,0,0,0,0,0,0,2,0,0,0,3,1,0,1 clar alto mib,
La pie Voleuse,Rossini,G.Wittman,B073,1,1,,1,,,,1,,2,,,5,3,,,1,2,,,4,,1,,,,1,5,,,,,0+1,0+1,,,0,0,0,,0,0,1,,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1 ptt bugle mib+1 tromp2 en fa,
Valse de l'Empereur,Johann Strauss,E.A Borda,C001,1,,3,5,,2,,,,2,,,10,2,,,2,2,,,3,,2,,2,4,7,5,,,,,4+1,0+1,,,4,4,3,,0,0,0,,0,0,0,0,,5,0,0,0,7,0,0,0,1,0,0,0,4,4,0,,
Manhattan Symphony,Serge Lancen,Désiré Donceyne,C002,1,1,,1,,1,,1,,1,,2,2,1,1,1,,1,1,,2,,1,,1,2,1,1,,1,1,,1,1,,,1,1,1,,0,0,0,,0,0,0,1,,1+1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,,
Le beau Danuble Bleu,Johann Strauss,Maurice Viot,C003,1,,1,7,,3,,,,2,,,13,6,,,1,8,,,4,,2,,2,2,5,2,,5,,,3+1,,,,4,0,3,,0,0,0,,0,0,0,0,,2+2,0,0,0,5+3,0,5,0,0,0,0,2,0,0,1,,
Véronique,André Messager,J.Furgeot,C004,1,,,2,,1,,,,,,,8,,,,,2,,,,,,,1,,4,,,,,,,,,,1,0,0,,0,0,0,,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Véronique,André Messager,Th. Rottier,C005,1,,,2,,,,1,,,,,2,3,,,,3,,,3,,1,,4,2,2,2,,1,1,,,1+1,,,1,1,2,,0,0,0,,0,0,0,0,,1,0,0,0,1+2,0,1,0,1,0,0,0,1,0,0,,
Bolero,Maurice Ravel,Pierre Dupont,C006,1,,1,4,3,1,1,1+1+1,,4,,6,6+5,6,7,1,,6,,,6,,1,,2,1,4,3,,,,,1+1,1+1,,,3,2,2,,0,0,0,,0,0,0,0,,3,0,0,0,5+3,0,2,0,1,0,1,1+1,1,0,1,3 trompettes1 ut + 2 trompettes2 ut + 1 cor anglais en fa + 1 sax basse,
Les Sièrenes,E. Waldteufel,Wittmann,C007,1,1,,2,,1,,1,,1,,,4,3,,,,3,,,2,1,2,,4,3,,,,3,3,,1,1,,,1,1,1,,,,,,,,,,,1+1,,,,2+4,,2,,1,,,2,,,1,1 trompettefa1 + 1 trompette fa2,
Très joli,E. Waldteufel,O.Coquelet,C007,2,1,,4,1,2,,1,,3,,,20,3,3,,1,6,,,6,,2,,1+6,3+1,,,,7,3,,1+1,1+1,0+1,,2,2,7,,0,0,0,,0,0,0,0,,2+1,0,0,0,4+4,,2,0,1,0,0,1,1,0,1,1 trompettemib1 + 1 trompette mib2,
Gamineries,Jean Leroi,Désiré Dondeyne,C008,1,2,2,5,2,2,2,2+2,,2,,,11,5,4,1,1,7,,,4,,2,,4,6,3,2,,3,3,,2+2,2+2,,,3,3,,,,,,,2,2,,,,3,2,,,4,2,3,2,2,2,2,1,,,1,2 saxo basse +2 ptts bugles mib,
L'Espagne en feu,S. Nortiz,,C009,1,,2,5,,,,,,2,,,12,5,,,1,6,,,3,,1,,1,1,,,,7,4,,2,2,,,5,,,,,,,,,,,,,2+2,,,,4,2,,,1,,,,2+2,,,,
Fantaisie sur Manon,J. Massenet,F.July,C010,1,,1,1+1,1,1,,2,,1,,1+2,3,3,1,,,4,,,3,,1,,4,3,4,2,,,,,2+1,0+1,0+1,,1,1,2,1,,,,,,,,,,1+1,,,,6,,2,,1,,3,,1,1,1,1 ptt buglemib +1violoncelle +1 trompette1 en Ut,
L'Italienne à Alger,Rossini,L. Christol,C011,1,,1,5,,3,,,,1,,,11,7,,,5,4,,,5,,3,,6,3,6,3,,6,2,,3,3,6,,4,4,3,,,,,,,,,,,4+3,,,,6,,4,,1,,,5,4,,,4 ptts buglesmib ,
Die Lustige Weiber von Windsor,Otto Nicolai , Mellema,C012,1,1,,4,,2,,2,,,,4,13,6,4,1,,6,,,3,,1,,2,1,4,2,,2,2,,1+1,1+1,,,1,1,1,,1,1,1,,,,,,,2+2,1,,,3,,4,,2,,,2,,,,1 clar alto mib,
Marche du Tannhaüser,Wagner,Devillebicht,C013,1,,1,6,,2,,1,,2,,,13,6,,,1+1,2,3,,2,2,1+1,,1+2,2,3,3,1,,,,1+1,2+2,,,2,2,4,1,,,,,,,,,,1+1,,,,1+6,,1,,1,,3,2,2,,,1 trompette en mib,
La petite suite - Cortège,Claude Debussy,J.Bouchel,C014,1,,,1,2,,,,,,,,1,2,2,,,1,,,1,,1,,2,2,,,,5,4,,2,2,,,,,,,1,1,1,,,,,,,1+1,,,,1+1,,1,,1,,,,,,,,
La petite suite - En bateau,Claude Debussy,J.Bouchel,C015,Voir Cortège,,,2,2,,,,,1,,,7,6,2,,,1,,,1,,1,,3,3,,,,3,8,,3,3,,,,,,,4,1,1,,,,,,,2+3,,,,3+2,,1,,1,,,,,,,,
La petite suite - Menuet n°3,Claude Debussy,J.Bouchel,C016,1,,,,,,,,,1,,1,7,8,3,,,1,,,2,,2+2,,2,1,,,,4,1,,,3,,,3,,,,,,,,,,,,,2+3,,,,3+3,,1,,1,,,,,,,,
La petite suite - Ballet n°4,Claude Debussy,J.Bouchel,C017,voir Menuet,,,1,,,2,,,1,,1,1,2,2,,,1,,,3,,2+2,,1,,,,,5,6,,1,,,,,,,,1,1,1,,,,,,,1+1,,,,1,,1,,1,,,,,,,,
La marche du sacre du Prophète,Meyerbeer,H. Fernand,C018,1,,,6,,2,,,,1,,,7,4,,,1,4,,,3,,2,,4,2,2,2,,1,1,,1+1,1+2,,,1,1,2,,,,,,,,,,,2,,,,3+4,,,,,,,1,1,1,1,1 ptt bugle mib,
La Tosca,Puccini,H. Fernand,C019,1,,1,3,,2,,1,,1,,1,5,6,,,1,4,,,2,,2,,4,2,3,2,,1,2,,2,2,,,1,1,2,,,,,,,,,,,1+1,,,,1+4,,1,,1,,,,1+1,1,,,
Toujours ou jamais,E. Waldteufel,O.Coquelet,C020,1,,1,1,,1,,,,1,,,9,6,1,,,3,,,3,,2,,2,1+1,,,,2,3,,0+1,0+1,0+1,,1,1,1,,,,,,,,,,,1+1,,,,1+7,,2,,1,,,,1,1,1,,
Andalousie,Francis Lopez,Robert Martin,C021,1,,1,4,,1,,,,4,,,9,4,,,1,4,,,4,,1,,3,,6,3,,,,,1+1,0+1,,,2,2,2,,,,,,,,,,,2,,,,3+5,,,,1,,,,1,,1,,
Dans le jardin de Shubert,Shubert ,Georges Corroyez,C022,3,,,1,,1,,,,,,,2,4,,,,4,,,1,,2,,,,1,1,,,,,,,,,1,1,1,,,,,,,2,,,,,,,,2,,1,,,,,,1,,,,
Tritsch tratsch,Johann Strauss,Jacques Devogel,C023,1,2,1,4,,2,1,1,,1,,,11,9,,1,,2,4,,2,1,1,,2,1,3,1,,1,,,1+1,1,1,1,2,2,1,1,,,,,,,,,,1+1,,,,2+3,,3,,1,,1,,1,1,1,,
Coppelia,Delibes,E. Mastio,C024,0,,1,2,,2,1,3,,1,,,5,4,,,1,2,1,,2,,2,,2,1,,,,2,2,,1+1,1+1,0+1,,1,1,1,1,,,,,,,,,,1+1,,,,4,,1,,1,,3,,1,1+1,2,1 sax basse + 2 trompettes mib + 1 trombone basse en fa + 2 violoncelles,
Prologue de Paillasse,Leoncavallo,L. Blémant,C024,1,,1,2,,1,,1,,1,,,6,4,,,1,2,,,1,,1,,2,2,,,,2,2,,1+1,1+1,1+1,,2,1,2,,,,,,,,,,,2+1,,,,4,,2,,1,,3,,1,,1,2 violoncelles,
Concerto pour clarinette SiB,E.M. Weber,E.Mastio,C025,1,,1,4,,1,1,,,3,,3,4,7,,,1,8,,,4,,2,,4,1,5,1,,1,,,1+1,1+2,,,,,,,3,1,1,1,,,,,,2+1,,,,5,,2,,,,,,1,,1,,
Les deux pigeons,André Messager,Georges Corroyez,C026,4,,1,2,,,,,,1,,2,11,8,,1,,5,,,2,,2,,,,,,,,,,1+1,0+1,,,,1,2,,,,,,,,,,,,,,,3+8,,2,,1,,,,,,,1 sax bass + 2 saxhorn baryton sib,
When The Saints,,H.L Walters,C027,1,,,4,,2,,,,1,,,12,6,1,1,2,10,,,9,,4,,2,,9,5,,,,,2+2,3+4,,,2,1,4,,,,,,,,,2,,2,,,,3,,4,,2,,,1+1,,,,4 baryton ténor horn 2 et 3,
Cavaleria Rusticana,P. Mascagni,Robert Martin,C028,1,,,12,,,,,,,,,8,8,,,,12,,,5,,3,,2,3,5,4,,4,,,2,2,,,5,7,,,,,,,,,,,,4+7,,,,3+3,5,,,,,,4,,,1,,
Gran Finale Atto II,Verdi,Cesarini,C029,1,2,,4,,3,,2,,1,,2,4,2,4,3+1,,3,,,,,1,,,,1,,,7,1,3,3,3,,,5,4,3,,1,,,,1,1,1,,,3+2+2,,,,2,1,,,2,3,4,2,1,,3,1 contrebasse à cordes,
Jubilissimo,Wim Laseroms,,C030,1,,,5,,,,,,,,,,4,1,2,3,6,,,2,,1,,,,,,,3,1,2,,,,,1,1,1,,,,,,,,,,,,,,,2,,3,,,,,,,,,,
La Belle au bois Dormant,Tchaïkowsky,Pierre Dupont,C031,1,,1,16,,,,,,1,,8,14,9,,,,8,,,,,,,2,2,4,5,,4,,,3,,,,1,1,4,,,,,,,,,,,6,,,,9,,7,,,,,,,,1,,
La Veuve Joyeuse,Franz Léhar,G.Wittmann,C032,1,,1,11,,4,,,,2,,5,11,5,2,,1,6,4,,4,3,1,,3,1+1,7,6,,,,,0+1,0+1,,,3,3,2,,,,,,,,,,,8,,,,2+7,,2,,,,,,3,,,,
Trumpet Volontary,Henry Purcell,G.Huard,C034,1,,,5,2,3,,,,,,,6,4,,,,8,,,5,,3,,,,,,,4,4,,,,,,6,,,,,,,,1,2,,,,,,,,6,,,,,,,,,,,,
Les Saltimbanques,Louis Ganne,G.Meister,C035,0,,,11,,6,,,,3,,,12,12,,,3,14,,,6,,2,,1+3,4,,,,1+7,8,,2+1+2,3+3,,,5,4,4,2,,,,,,,,,,5+5,,,,8,,1,,1,1,,,4,3,,,
Les Saltimbanques,L. Ganne,G. Meister,C035 bis,X,X,,X,,X,,,,X,,,X,X,X,,X,X,,,X,,X,,X,X,X,X,,,,,X,X,,,X,X,X,X,,,,,,,,,,X,,,,X,,X,,X,,,,X,X,,Alto 1et2,
In a Monastery Garden,,,C036,0,1,0,8,0,2,0,2,,3,,5,4,4,4,0,1,4,0,0,2,0,1,,5,2,2,2,0,2,2,0,1+1,1+1,1+1,1+1,2,2,2,,1,1,1,,1,1,1,4,,0,2,2+4,2,4,0,2,2,2,2,0,0,2,1,1,,
In a Monastery Garden,A.W.ketelbey,10695030,C036,1,5,,15,,2,,2,,2,,8,12,12,8,,4,8,,,4,,4,,1,,5,5,,5,4,,2+1+2,1+1+1,1+1,0+1,1,1,,,5,5,6,,2,2,2,7,,5+1,2,,,0+2,,8,1,4,,8,4+3,,,3,,
Lean on the Ground,Alain Crepin,,C037,,3,,6,,5,,5,,5,,,1,4,3,5,4,1,2,,2,,3,,3,4+4,,,,2,2,3,4+5,5+5,5+5,,3,3,3,,5,5,5,,4,5,4,,,3+2,,,,3,,1,5,5,5,5,5,5,3,3,4clairons sib,
Monsieur Carnaval,Charles Aznavour,Laurent Delbecq,C038,3,,3,8+1,,9,,,,2,,,20,21,,,3,16,,,10,,10,,10,10,,,,13,9,,9,8,,,11,11,7,,,,,,,,,,,1+8,,,,8+12,,,,2,,3,9,8,,,,
Lakmé,Léo Délibes,G.Parès,C039,,,1,11,,3,,1+1,,8,,5,15,10,8,,1,11,,,10,,4+2,,6,6,11,10,,6,6,,6+6,0+6,,,,,,,6,6,7,,,,,,,6,,,,11,,11,,,,4,6,,,5,2ptts bugle mib,
Bugler's Holiday,Leroy Anderson,Michael Edwards,C040,2,3,,8,3,4,,2,,1,,,5,6,,1,,5,4,,7,,,,,,2,1,2,7,,,3,2,1,1,,,,,5,4,5,,,,,1,,5,,,,4,,,,1,,1,,5,,,,
The Great Gate Of Kiev,Mussorgsky,Tohru Takahashi,C041,1,2,,5,2,1,1,1+1,,2,,,6,9,5,4,,4,3,,2,,3,,,,,,,5,5,,2+2,,2+2,,7,,,2,2,,,1,2,,1,,,5,2,,,8+6,3,,,2,2,4+1,,3+4,3+4,3,1clar alto mib+1 harpe,
Minimetro,A. Breccolenti,,C042,2,,,11,,,,,,8,,,11,22,,,16,10,,,8,,8,,,,,,,4,,,6+6,,,,,,,,8,,,,,9,,,,9,,,,8+1,,,,3,3,,4,,,4,trombine basse sib,
Gammes variations,Paul Bonneau,Désiré Dondeyne,C043,1,4,2,6,6,4,4,1+2,,2,,5,12,12,,2,2,15,,,8,,4,,5+3,7,,,,5,5,,3,4,,,7,4,,,,,,,2,2,,5+6,,,,,,6,4,5,4,2,2,,4,5,,,2 clar alto mib + 2 ptts bugles en Mib+5 alti Mib 1+ 5 alti mib 2,
Suite Française (Provence),Darius Milhaud,,C044,1,4,,16,,3,,3,,2,,,14,16,9,2,,11,7,,7,,2,,,,6,5,3,11,,,1,,2,,11,5,9,,,,,,,,,9,,11,9,,,14,,,,,,,,8,,6,1Sring basse+ 2 clar alto mib+ 3 sax basse (uniquement Provence),
Marche Fantaisie,Pierre Vilette,,C045,0,1,,13,,1,,1,,,,,13,9,,,,10,,,2,,2,,6,1,,,,6,9,,2,1,,,2,2,1,,,,,,,,,,,5,,,,4+2,,6,,1,,,2,2,,1,,
Les Forains,Henri Sauguet,,C046,0,,,1,,1,,1,,1,,1,1,1,,,,1,,,1,,1,,,,,,,1,,1,2,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,1,1contrebasse à cordes ,
Celtic Festival,Jérôme Naulais,,C047,1,3,,8,,5,,2,,2,,,13,8,6,1,2,6,6,,4,3,4,,3,,,,,4,3,2,3+1,2+2,,,5,4,3,,2,2,2,,2,2,2,2,,4,3,,,5+5,2,6,2,1,2,,3,3,3,3,4 guitares basses,
Nessun Dorma,Giacomo Puccini,Antonio Rossi,C048,1,,,9,4,2,,,,2,,,14,9,11,1,2,13,7,,5,,3,,2,2,3,,,8,6,,7,8,,,9,8,,,2,2,,,,,,,,12,8+12,8,,9,4,,,,,,,11,,7,1 string basse+2 clar sib junior+attention il y a des recto,
Parade,Eric Satie,Désiré Dondeyne,C049,1,2+1,,4,4+1,1,1,,,,,,7,5,2,2+1,1,4,3,,2,2,2,,,,2,2,,6,6,1,1,1,,,3,3,3,,,,,,,,,1,,,1,,,5,,4,,,,,,1,1,,,
Sur un marché Persan,Albert W Ketelbey Val Bur,,C050,2,6,,7,,2,,1,,2,,4,7,14,4,,,8,,,8,,8,,3,1,8,5,,,2,,1+1,4+2,,,4,4,2,,,,,,,,,,,2+2,,,,11+9,,6,,1,,8,3,4,,3,,
Grande Fantaisie Polka,E. Marsal,,C051,4,2,,4,,17,,,,3,,12+3,24,14,9,,1,31,,,7,,11,,,,23,9,4,,,,5+5,0+5,0+5,,8,8,4,,,,,,,,,,,10+5,,,,13,,5,,2,,,6,,,1,,
Mancini Magic,Henry Mancini,Jerry Brubaker,C052,1,,,1,,,,2,,,,,1,1,1,2,,,1,,,,,,,,,,,2,1,2,,1,,,1,1,1,,,,,,,,,4,,1,2,,,,,,,,,,,2,,1,2 clarinettes alto mib,
Blanche Neige,Franck Chruchill,,C053,1,1,,8,,4,,,,2,,,11,10,,,,9,,,3,,1,,1,,,,,6,6,,,,,,3,1,2,,,,,,,,,,,3+4,,,,4,,2,,1,,,,2,,,1 alto 1 mib,
Marche de la légion étrangère,Quèru,,C054,0,2,,,,6,,,,,,,8,7,,,,7,,,3,,3,,4,4,7,5,,,,,,,,,4,4,,,,,,,,,,,,,,,,6,,4,,,,,,3,3,,3 clairon,
Les Africains,Félix Boyer,,C055,1,6,1,3,,3,,,,1,,,13,13,,,,12,,,3,,5,,3,,,,,7,,,5,,,,6,,4,,,,,,,,,,,7,,,,6,,5,,,,,6,7,,,7 clairon,
Chant des Partisans,Marly,Ballada,C056,0,6,,,,,,,,,,,7,9,,,1,6,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,
Sparks (Polka pour Xylophone solo),Kenneth J. Alford,,C057,1,,,1,,2,,,,,,,11,3,,,,5,,,4,,,,,,3,2,,2,,,2,,,,,,,,1,1,,,,,,,,,,,,,5,,,,,,4,,3,,1 bombardon,
Saint Cyr,Alazard,,C058,1,6,,,,12,,,,1,,,33,22,,,1,18,,,14,,8,,9,4,25,20,,5,,,7,,,,14,6,,,1,,,,,,,,,10+6,,,,15,13,16,,2,,,10,4,,,"1 petit bugle mib, 11 clairons",
Moment for Morricone,Ennio Morricone,Johan de Meij,C059,1,5,,,,6,,1,,1,,1,3,1,,1,1,8,,,,,2,,2,,2,,,3,3,,2+1,2+1,1,,3,,3,,,1,,,1,,1,1,,1,1,,,2+1,2,,,1,,3,2,2,,1,"1 clarinette alto, 1 harpe/piano, 1 banjo",
Chant des Partisans,Marly,Monniotte,C060,1,,,,,3,,,,,,,4,5,,,,4,,,5,,5,,,,6,,,4,,,3,,,,6,,,,,,,,,,,,,4,,,,4,,,,,,,,1,,,,
Marche de la 2ème DB,V Clowez,,C061,0,,,7,,,,,,,,,7,7,,,,5,,,3,,3,,,,,,,5,5,,3,,,,5,,5,,,,,,,,,,,,,,,8,,,,,,,5,,,,3 clairon,
Fantaisie sur Carmen,G Bizet,Fx Ligner,C062,0,,,2,,1,,,,1,,,3,4,,,,1,,,2,,2,,1,1,,,,2,2,,1+1,1+1,,,1,1,1,,,,,,,,,,,1,,,,3,,1,,,,,1,1,,,,
Suite Provençale,Darius Milhaud,Marcel G Frank,C063,3,2,,17,,4,,1+3,,1,,,17,14,,3,,11,9,,9,,9,,,,12,15,,19,,,4,,4,,11,7,,,,,,,,,,10,,7,6,,,11,,,,,,1,,9,,4,"5 clarinette alto mib, 1 cor anglais",
Sambre et Meuse,Rauski,,C064,1,,4,8,4,5,1,,,10,,,35,15,4,,5,9,5,,12,4,11+4,,,7,16,8,,2,2,,4,9,,,9,6,7,4,,,,,,,,,,5+7+5,,,,24+8,,8,,6,5,1,1,5,,,"1 petit bugle mib, 1 clairon, 3 alto1 mib, 8 alto2 mib, 9 grosse caisse",
Ramuntcho,Gabriel Pierné,Edouard Michel,C065,0,,2,5,,2,,,,2,,2,9,7,,,3,4,,,3,,3,,3,2,5,3,,3,2,,2,2,2,2,1,2,2,,,,,,,,,,,2+2,,,,4,,4,,4,,,,4,,2,,
Marche de la garde consulaire à Marengo,,J Furgeot,C066,1,,,10,,10,,,,,,,15,23,,,,19,,,8,17,6,,7,7,16,8,,10,,,7,10+10,0+10,,20,5,12,10,,,,,,,,,,5+10,,,,0+21,,14,,,,,8,7,,,9 clairon,
Autumn leaves,J Kosma,Frans Absil,C067,1,1,,3,,3,,2,,1,,,8,7,,4,,9,,,1,,1,,,,,,,8,6,,1+5,,2+2,,3,2,,,,2,2,,,,,2+2,,2,1+2,,,4+2,4,,,2,2,4+1,2,2,2,2,"3 guitare jazz, 1 piano",
Ballet de Coppelia,Leu Delibes,L Mayeur,C068,0,2,,,,3,,,,3,,,19,8,1,,2,,,,,,,,3,2,4,3,,2,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1 petit bugle mib,
Rendez-vous chez Strauss,Laurent Delbecq,,C069,1,,,3,,2,,,,1,,,3,4,,,4,4,,,4,,2,,2,1,6,5,,,,,2,1,,,1,1,,,,,,,,,,,,2,,,,2,1,,,,,,,,,2,,
